,abb,median_days_open,month_id,state
4241,ID,29,2014_12,Idaho
4242,IL,32,2014_12,Illinois
4243,IN,28,2014_12,Indiana
4240,IA,32,2014_12,Iowa
4244,KS,36,2014_12,Kansas
4245,KY,30,2014_12,Kentucky
4246,LA,23,2014_12,Louisiana
4249,ME,37,2014_12,Maine
4248,MD,23,2014_12,Maryland
4247,MA,39,2014_12,Massachusetts
4250,MI,29,2014_12,Michigan
4251,MN,11,2014_12,Minnesota
4253,MS,46,2014_12,Mississippi
4252,MO,33,2014_12,Missouri
4254,MT,32,2014_12,Montana
4257,NE,40,2014_12,Nebraska
4261,NV,14,2014_12,Nevada
4258,NH,34,2014_12,New Hampshire
4259,NJ,37,2014_12,New Jersey
4260,NM,25,2014_12,New Mexico
4262,NY,44,2014_12,New York
4255,NC,27,2014_12,North Carolina
4256,ND,22,2014_12,North Dakota
4263,OH,23,2014_12,Ohio
4264,OK,26,2014_12,Oklahoma
4265,OR,32,2014_12,Oregon
4266,PA,26,2014_12,Pennsylvania
4267,RI,35,2014_12,Rhode Island
4268,SC,21,2014_12,South Carolina
4269,SD,22,2014_12,South Dakota
4270,TN,29,2014_12,Tennessee
4271,TX,26,2014_12,Texas
4272,UT,31,2014_12,Utah
4274,VT,37,2014_12,Vermont
4273,VA,25,2014_12,Virginia
4275,WA,30,2014_12,Washington
4277,WV,34,2014_12,West Virginia
4276,WI,30,2014_12,Wisconsin
4278,WY,21,2014_12,Wyoming
3719,AL,35,2014_2,Alabama
3718,AK,19,2014_2,Alaska
3721,AZ,22,2014_2,Arizona
3720,AR,19,2014_2,Arkansas
3722,CA,30,2014_2,California
3723,CO,28,2014_2,Colorado
3724,CT,27,2014_2,Connecticut
3726,DE,34,2014_2,Delaware
3725,DC,25,2014_2,District of Columbia
3727,FL,23,2014_2,Florida
3728,GA,27,2014_2,Georgia
3729,HI,25,2014_2,Hawaii
3731,ID,29,2014_2,Idaho
3732,IL,34,2014_2,Illinois
3733,IN,25,2014_2,Indiana
3730,IA,23,2014_2,Iowa
3734,KS,23,2014_2,Kansas
3735,KY,26,2014_2,Kentucky
3736,LA,19,2014_2,Louisiana
3739,ME,23,2014_2,Maine
3738,MD,17,2014_2,Maryland
3737,MA,26,2014_2,Massachusetts
3740,MI,27,2014_2,Michigan
3741,MN,26,2014_2,Minnesota
3743,MS,19,2014_2,Mississippi
3742,MO,23,2014_2,Missouri
3744,MT,17,2014_2,Montana
3747,NE,47,2014_2,Nebraska
3751,NV,26,2014_2,Nevada
3748,NH,28,2014_2,New Hampshire
3749,NJ,52,2014_2,New Jersey
3750,NM,18,2014_2,New Mexico
3752,NY,37,2014_2,New York
3745,NC,17,2014_2,North Carolina
3746,ND,27,2014_2,North Dakota
3753,OH,25,2014_2,Ohio
3754,OK,23,2014_2,Oklahoma
3755,OR,27,2014_2,Oregon
3756,PA,27,2014_2,Pennsylvania
3757,RI,33,2014_2,Rhode Island
3758,SC,25,2014_2,South Carolina
3759,SD,34,2014_2,South Dakota
3760,TN,25,2014_2,Tennessee
3761,TX,21,2014_2,Texas
3762,UT,21,2014_2,Utah
3764,VT,27,2014_2,Vermont
3763,VA,19,2014_2,Virginia
3765,WA,30,2014_2,Washington
3767,WV,18,2014_2,West Virginia
3766,WI,28,2014_2,Wisconsin
3768,WY,28,2014_2,Wyoming
3770,AL,4,2014_3,Alabama
3769,AK,6,2014_3,Alaska
3772,AZ,11,2014_3,Arizona
3771,AR,16,2014_3,Arkansas
3773,CA,19,2014_3,California
3774,CO,15,2014_3,Colorado
3775,CT,14,2014_3,Connecticut
3777,DE,28,2014_3,Delaware
3776,DC,19,2014_3,District of Columbia
3778,FL,12,2014_3,Florida
3779,GA,19,2014_3,Georgia
3780,HI,6,2014_3,Hawaii
3782,ID,4,2014_3,Idaho
3783,IL,24,2014_3,Illinois
3784,IN,6,2014_3,Indiana
3781,IA,12,2014_3,Iowa
3785,KS,22,2014_3,Kansas
3786,KY,3,2014_3,Kentucky
3787,LA,7,2014_3,Louisiana
3790,ME,10,2014_3,Maine
3789,MD,4,2014_3,Maryland
3788,MA,17,2014_3,Massachusetts
3791,MI,6,2014_3,Michigan
3792,MN,18,2014_3,Minnesota
3794,MS,4,2014_3,Mississippi
3793,MO,15,2014_3,Missouri
3795,MT,6,2014_3,Montana
3798,NE,23,2014_3,Nebraska
3802,NV,18,2014_3,Nevada
3799,NH,12,2014_3,New Hampshire
3800,NJ,22,2014_3,New Jersey
3801,NM,0,2014_3,New Mexico
3803,NY,27,2014_3,New York
3796,NC,13,2014_3,North Carolina
3797,ND,21,2014_3,North Dakota
3804,OH,4,2014_3,Ohio
3805,OK,12,2014_3,Oklahoma
3806,OR,12,2014_3,Oregon
3807,PA,9,2014_3,Pennsylvania
3808,RI,21,2014_3,Rhode Island
3809,SC,10,2014_3,South Carolina
3810,SD,30,2014_3,South Dakota
3811,TN,8,2014_3,Tennessee
3812,TX,15,2014_3,Texas
3813,UT,10,2014_3,Utah
3815,VT,11,2014_3,Vermont
3814,VA,3,2014_3,Virginia
3816,WA,25,2014_3,Washington
3818,WV,3,2014_3,West Virginia
3817,WI,29,2014_3,Wisconsin
3819,WY,22,2014_3,Wyoming
3821,AL,14,2014_4,Alabama
3820,AK,4,2014_4,Alaska
3823,AZ,11,2014_4,Arizona
3822,AR,23,2014_4,Arkansas
3824,CA,26,2014_4,California
3825,CO,21,2014_4,Colorado
3826,CT,22,2014_4,Connecticut
3828,DE,25,2014_4,Delaware
3827,DC,14,2014_4,District of Columbia
3829,FL,20,2014_4,Florida
3830,GA,24,2014_4,Georgia
3831,HI,26,2014_4,Hawaii
3833,ID,15,2014_4,Idaho
3834,IL,32,2014_4,Illinois
3835,IN,19,2014_4,Indiana
3832,IA,25,2014_4,Iowa
3836,KS,23,2014_4,Kansas
3837,KY,27,2014_4,Kentucky
3838,LA,24,2014_4,Louisiana
3841,ME,36,2014_4,Maine
3840,MD,2,2014_4,Maryland
3839,MA,19,2014_4,Massachusetts
3842,MI,27,2014_4,Michigan
3843,MN,21,2014_4,Minnesota
3845,MS,26,2014_4,Mississippi
3844,MO,27,2014_4,Missouri
3846,MT,17,2014_4,Montana
3849,NE,30,2014_4,Nebraska
3853,NV,21,2014_4,Nevada
3850,NH,18,2014_4,New Hampshire
3851,NJ,33,2014_4,New Jersey
3852,NM,0,2014_4,New Mexico
3854,NY,36,2014_4,New York
3847,NC,19,2014_4,North Carolina
3848,ND,25,2014_4,North Dakota
3855,OH,30,2014_4,Ohio
3856,OK,24,2014_4,Oklahoma
3857,OR,25,2014_4,Oregon
3858,PA,27,2014_4,Pennsylvania
3859,RI,32,2014_4,Rhode Island
3860,SC,25,2014_4,South Carolina
3861,SD,25,2014_4,South Dakota
3862,TN,23,2014_4,Tennessee
3863,TX,20,2014_4,Texas
3864,UT,16,2014_4,Utah
3866,VT,25,2014_4,Vermont
3865,VA,2,2014_4,Virginia
3867,WA,27,2014_4,Washington
3869,WV,27,2014_4,West Virginia
3868,WI,32,2014_4,Wisconsin
3870,WY,26,2014_4,Wyoming
3872,AL,14,2014_5,Alabama
3871,AK,11,2014_5,Alaska
3874,AZ,11,2014_5,Arizona
3873,AR,21,2014_5,Arkansas
3875,CA,25,2014_5,California
3876,CO,20,2014_5,Colorado
3877,CT,30,2014_5,Connecticut
3879,DE,30,2014_5,Delaware
3878,DC,18,2014_5,District of Columbia
3880,FL,18,2014_5,Florida
3881,GA,22,2014_5,Georgia
3882,HI,38,2014_5,Hawaii
3884,ID,23,2014_5,Idaho
3885,IL,28,2014_5,Illinois
3886,IN,24,2014_5,Indiana
3883,IA,26,2014_5,Iowa
3887,KS,22,2014_5,Kansas
3888,KY,10,2014_5,Kentucky
3889,LA,18,2014_5,Louisiana
3892,ME,29,2014_5,Maine
3891,MD,14,2014_5,Maryland
3890,MA,18,2014_5,Massachusetts
3893,MI,26,2014_5,Michigan
3894,MN,24,2014_5,Minnesota
3896,MS,27,2014_5,Mississippi
3895,MO,25,2014_5,Missouri
3897,MT,13,2014_5,Montana
3900,NE,29,2014_5,Nebraska
3904,NV,29,2014_5,Nevada
3901,NH,30,2014_5,New Hampshire
3902,NJ,35,2014_5,New Jersey
3903,NM,0,2014_5,New Mexico
3905,NY,37,2014_5,New York
3898,NC,18,2014_5,North Carolina
3899,ND,30,2014_5,North Dakota
3906,OH,24,2014_5,Ohio
3907,OK,26,2014_5,Oklahoma
3908,OR,22,2014_5,Oregon
3909,PA,28,2014_5,Pennsylvania
3910,RI,34,2014_5,Rhode Island
3911,SC,19,2014_5,South Carolina
3912,SD,17,2014_5,South Dakota
3913,TN,23,2014_5,Tennessee
3914,TX,23,2014_5,Texas
3915,UT,27,2014_5,Utah
3917,VT,18,2014_5,Vermont
3916,VA,6,2014_5,Virginia
3918,WA,28,2014_5,Washington
3920,WV,26,2014_5,West Virginia
3919,WI,29,2014_5,Wisconsin
3921,WY,18,2014_5,Wyoming
3923,AL,27,2014_6,Alabama
3922,AK,7,2014_6,Alaska
3925,AZ,18,2014_6,Arizona
3924,AR,21,2014_6,Arkansas
3926,CA,28,2014_6,California
3927,CO,21,2014_6,Colorado
3928,CT,42,2014_6,Connecticut
3930,DE,43,2014_6,Delaware
3929,DC,11,2014_6,District of Columbia
3931,FL,26,2014_6,Florida
3932,GA,15,2014_6,Georgia
3933,HI,46,2014_6,Hawaii
3935,ID,26,2014_6,Idaho
3936,IL,36,2014_6,Illinois
3937,IN,33,2014_6,Indiana
3934,IA,37,2014_6,Iowa
3938,KS,27,2014_6,Kansas
3939,KY,23,2014_6,Kentucky
3940,LA,27,2014_6,Louisiana
3943,ME,41,2014_6,Maine
3942,MD,32,2014_6,Maryland
3941,MA,28,2014_6,Massachusetts
3944,MI,26,2014_6,Michigan
3945,MN,25,2014_6,Minnesota
3947,MS,24,2014_6,Mississippi
3946,MO,26,2014_6,Missouri
3948,MT,19,2014_6,Montana
3951,NE,33,2014_6,Nebraska
3955,NV,28,2014_6,Nevada
3952,NH,41,2014_6,New Hampshire
3953,NJ,37,2014_6,New Jersey
3954,NM,22,2014_6,New Mexico
3956,NY,39,2014_6,New York
3949,NC,28,2014_6,North Carolina
3950,ND,28,2014_6,North Dakota
3957,OH,24,2014_6,Ohio
3958,OK,22,2014_6,Oklahoma
3959,OR,22,2014_6,Oregon
3960,PA,30,2014_6,Pennsylvania
3961,RI,31,2014_6,Rhode Island
3962,SC,18,2014_6,South Carolina
3963,SD,20,2014_6,South Dakota
3964,TN,26,2014_6,Tennessee
3965,TX,13,2014_6,Texas
3966,UT,20,2014_6,Utah
3968,VT,33,2014_6,Vermont
3967,VA,24,2014_6,Virginia
3969,WA,35,2014_6,Washington
3971,WV,26,2014_6,West Virginia
3970,WI,37,2014_6,Wisconsin
3972,WY,28,2014_6,Wyoming
3974,AL,195,2014_7,Alabama
3973,AK,59,2014_7,Alaska
3976,AZ,195,2014_7,Arizona
3975,AR,32,2014_7,Arkansas
3977,CA,130,2014_7,California
3978,CO,58,2014_7,Colorado
3979,CT,100,2014_7,Connecticut
3981,DE,54,2014_7,Delaware
3980,DC,19,2014_7,District of Columbia
3982,FL,172,2014_7,Florida
3983,GA,63,2014_7,Georgia
3984,HI,195,2014_7,Hawaii
3986,ID,195,2014_7,Idaho
3987,IL,133,2014_7,Illinois
3988,IN,195,2014_7,Indiana
3985,IA,124,2014_7,Iowa
3989,KS,195,2014_7,Kansas
3990,KY,195,2014_7,Kentucky
3991,LA,195,2014_7,Louisiana
3994,ME,195,2014_7,Maine
3993,MD,77,2014_7,Maryland
3992,MA,74,2014_7,Massachusetts
3995,MI,195,2014_7,Michigan
3996,MN,57,2014_7,Minnesota
3998,MS,195,2014_7,Mississippi
3997,MO,97,2014_7,Missouri
3999,MT,107,2014_7,Montana
4002,NE,65,2014_7,Nebraska
4006,NV,195,2014_7,Nevada
4003,NH,165,2014_7,New Hampshire
4004,NJ,195,2014_7,New Jersey
4005,NM,195,2014_7,New Mexico
4007,NY,100,2014_7,New York
4000,NC,66,2014_7,North Carolina
4001,ND,22,2014_7,North Dakota
4008,OH,61,2014_7,Ohio
4009,OK,48,2014_7,Oklahoma
4010,OR,195,2014_7,Oregon
4011,PA,80,2014_7,Pennsylvania
4012,RI,81,2014_7,Rhode Island
4013,SC,159,2014_7,South Carolina
4014,SD,20,2014_7,South Dakota
4015,TN,95,2014_7,Tennessee
4016,TX,49,2014_7,Texas
4017,UT,73,2014_7,Utah
4019,VT,21,2014_7,Vermont
4018,VA,62,2014_7,Virginia
4020,WA,86,2014_7,Washington
4022,WV,195,2014_7,West Virginia
4021,WI,109,2014_7,Wisconsin
4023,WY,24,2014_7,Wyoming
4025,AL,28,2014_8,Alabama
4024,AK,9,2014_8,Alaska
4027,AZ,26,2014_8,Arizona
4026,AR,21,2014_8,Arkansas
4028,CA,27,2014_8,California
4029,CO,26,2014_8,Colorado
4030,CT,31,2014_8,Connecticut
4032,DE,14,2014_8,Delaware
4031,DC,17,2014_8,District of Columbia
4033,FL,20,2014_8,Florida
4034,GA,20,2014_8,Georgia
4035,HI,27,2014_8,Hawaii
4037,ID,30,2014_8,Idaho
4038,IL,27,2014_8,Illinois
4039,IN,16,2014_8,Indiana
4036,IA,16,2014_8,Iowa
4040,KS,30,2014_8,Kansas
4041,KY,24,2014_8,Kentucky
4042,LA,25,2014_8,Louisiana
4045,ME,24,2014_8,Maine
4044,MD,29,2014_8,Maryland
4043,MA,34,2014_8,Massachusetts
4046,MI,27,2014_8,Michigan
4047,MN,13,2014_8,Minnesota
4049,MS,31,2014_8,Mississippi
4048,MO,29,2014_8,Missouri
4050,MT,30,2014_8,Montana
4053,NE,33,2014_8,Nebraska
4057,NV,27,2014_8,Nevada
4054,NH,27,2014_8,New Hampshire
4055,NJ,33,2014_8,New Jersey
4056,NM,30,2014_8,New Mexico
4058,NY,33,2014_8,New York
4051,NC,17,2014_8,North Carolina
4052,ND,15,2014_8,North Dakota
4059,OH,24,2014_8,Ohio
4060,OK,24,2014_8,Oklahoma
4061,OR,27,2014_8,Oregon
4062,PA,24,2014_8,Pennsylvania
4063,RI,18,2014_8,Rhode Island
4064,SC,16,2014_8,South Carolina
4065,SD,19,2014_8,South Dakota
4066,TN,26,2014_8,Tennessee
4067,TX,6,2014_8,Texas
4068,UT,24,2014_8,Utah
4070,VT,22,2014_8,Vermont
4069,VA,25,2014_8,Virginia
4071,WA,29,2014_8,Washington
4073,WV,30,2014_8,West Virginia
4072,WI,31,2014_8,Wisconsin
4074,WY,22,2014_8,Wyoming
4076,AL,21,2014_9,Alabama
4075,AK,0,2014_9,Alaska
4078,AZ,24,2014_9,Arizona
4077,AR,25,2014_9,Arkansas
4079,CA,31,2014_9,California
4080,CO,21,2014_9,Colorado
4081,CT,36,2014_9,Connecticut
4083,DE,2,2014_9,Delaware
4082,DC,46,2014_9,District of Columbia
4084,FL,18,2014_9,Florida
4085,GA,27,2014_9,Georgia
4086,HI,26,2014_9,Hawaii
4088,ID,28,2014_9,Idaho
4089,IL,35,2014_9,Illinois
4090,IN,27,2014_9,Indiana
4087,IA,22,2014_9,Iowa
4091,KS,25,2014_9,Kansas
4092,KY,26,2014_9,Kentucky
4093,LA,28,2014_9,Louisiana
4096,ME,21,2014_9,Maine
4095,MD,28,2014_9,Maryland
4094,MA,39,2014_9,Massachusetts
4097,MI,20,2014_9,Michigan
4098,MN,8,2014_9,Minnesota
4100,MS,20,2014_9,Mississippi
4099,MO,27,2014_9,Missouri
4101,MT,42,2014_9,Montana
4104,NE,39,2014_9,Nebraska
4108,NV,28,2014_9,Nevada
4105,NH,29,2014_9,New Hampshire
4106,NJ,32,2014_9,New Jersey
4107,NM,25,2014_9,New Mexico
4109,NY,36,2014_9,New York
4102,NC,24,2014_9,North Carolina
4103,ND,25,2014_9,North Dakota
4110,OH,20,2014_9,Ohio
4111,OK,23,2014_9,Oklahoma
4112,OR,23,2014_9,Oregon
4113,PA,25,2014_9,Pennsylvania
4114,RI,23,2014_9,Rhode Island
4115,SC,18,2014_9,South Carolina
4116,SD,25,2014_9,South Dakota
4117,TN,25,2014_9,Tennessee
4118,TX,4,2014_9,Texas
4119,UT,26,2014_9,Utah
4121,VT,39,2014_9,Vermont
4120,VA,19,2014_9,Virginia
4122,WA,37,2014_9,Washington
4124,WV,10,2014_9,West Virginia
4123,WI,35,2014_9,Wisconsin
4125,WY,27,2014_9,Wyoming
4280,AL,37,2015_1,Alabama
4279,AK,19,2015_1,Alaska
4282,AZ,26,2015_1,Arizona
4281,AR,30,2015_1,Arkansas
4283,CA,31,2015_1,California
4284,CO,24,2015_1,Colorado
4285,CT,35,2015_1,Connecticut
4287,DE,37,2015_1,Delaware
4286,DC,25,2015_1,District of Columbia
4288,FL,25,2015_1,Florida
4289,GA,31,2015_1,Georgia
4290,HI,16,2015_1,Hawaii
4292,ID,24,2015_1,Idaho
4293,IL,28,2015_1,Illinois
4294,IN,31,2015_1,Indiana
4291,IA,33,2015_1,Iowa
4295,KS,33,2015_1,Kansas
4296,KY,25,2015_1,Kentucky
4297,LA,46,2015_1,Louisiana
4300,ME,30,2015_1,Maine
4299,MD,32,2015_1,Maryland
4298,MA,39,2015_1,Massachusetts
4301,MI,35,2015_1,Michigan
4302,MN,32,2015_1,Minnesota
4304,MS,25,2015_1,Mississippi
4303,MO,31,2015_1,Missouri
4305,MT,19,2015_1,Montana
4308,NE,26,2015_1,Nebraska
4312,NV,24,2015_1,Nevada
4309,NH,32,2015_1,New Hampshire
4310,NJ,40,2015_1,New Jersey
4311,NM,26,2015_1,New Mexico
4313,NY,44,2015_1,New York
4306,NC,26,2015_1,North Carolina
4307,ND,39,2015_1,North Dakota
4314,OH,29,2015_1,Ohio
4315,OK,20,2015_1,Oklahoma
4316,OR,29,2015_1,Oregon
4317,PA,33,2015_1,Pennsylvania
4318,RI,42,2015_1,Rhode Island
4319,SC,15,2015_1,South Carolina
4320,SD,35,2015_1,South Dakota
4321,TN,25,2015_1,Tennessee
4322,TX,31,2015_1,Texas
4323,UT,21,2015_1,Utah
4325,VT,34,2015_1,Vermont
4324,VA,28,2015_1,Virginia
4326,WA,17,2015_1,Washington
4328,WV,41,2015_1,West Virginia
4327,WI,38,2015_1,Wisconsin
4329,WY,41,2015_1,Wyoming
4739,AL,33,2015_10,Alabama
4738,AK,17,2015_10,Alaska
4741,AZ,26,2015_10,Arizona
4740,AR,15,2015_10,Arkansas
4742,CA,26,2015_10,California
4743,CO,27,2015_10,Colorado
4744,CT,36,2015_10,Connecticut
4746,DE,35,2015_10,Delaware
4745,DC,19,2015_10,District of Columbia
4747,FL,19,2015_10,Florida
4748,GA,27,2015_10,Georgia
4749,HI,21,2015_10,Hawaii
4751,ID,34,2015_10,Idaho
4752,IL,23,2015_10,Illinois
4753,IN,34,2015_10,Indiana
4750,IA,25,2015_10,Iowa
4754,KS,25,2015_10,Kansas
4755,KY,23,2015_10,Kentucky
4756,LA,22,2015_10,Louisiana
4759,ME,27,2015_10,Maine
4758,MD,22,2015_10,Maryland
4757,MA,40,2015_10,Massachusetts
4760,MI,28,2015_10,Michigan
4761,MN,24,2015_10,Minnesota
4763,MS,16,2015_10,Mississippi
4762,MO,38,2015_10,Missouri
4764,MT,28,2015_10,Montana
4767,NE,35,2015_10,Nebraska
4771,NV,23,2015_10,Nevada
4768,NH,36,2015_10,New Hampshire
4769,NJ,33,2015_10,New Jersey
4770,NM,29,2015_10,New Mexico
4772,NY,39,2015_10,New York
4765,NC,25,2015_10,North Carolina
4766,ND,18,2015_10,North Dakota
4773,OH,33,2015_10,Ohio
4774,OK,17,2015_10,Oklahoma
4775,OR,25,2015_10,Oregon
4776,PA,31,2015_10,Pennsylvania
4777,RI,31,2015_10,Rhode Island
4778,SC,23,2015_10,South Carolina
4779,SD,17,2015_10,South Dakota
4780,TN,34,2015_10,Tennessee
4781,TX,26,2015_10,Texas
4782,UT,33,2015_10,Utah
4784,VT,31,2015_10,Vermont
4783,VA,25,2015_10,Virginia
4785,WA,27,2015_10,Washington
4787,WV,25,2015_10,West Virginia
4786,WI,41,2015_10,Wisconsin
4788,WY,28,2015_10,Wyoming
4790,AL,27,2015_11,Alabama
4789,AK,19,2015_11,Alaska
4792,AZ,26,2015_11,Arizona
4791,AR,19,2015_11,Arkansas
4793,CA,30,2015_11,California
4794,CO,24,2015_11,Colorado
4795,CT,44,2015_11,Connecticut
4797,DE,40,2015_11,Delaware
4796,DC,20,2015_11,District of Columbia
4798,FL,25,2015_11,Florida
4799,GA,30,2015_11,Georgia
4800,HI,18,2015_11,Hawaii
4802,ID,20,2015_11,Idaho
4803,IL,28,2015_11,Illinois
4804,IN,24,2015_11,Indiana
4801,IA,25,2015_11,Iowa
4805,KS,25,2015_11,Kansas
4806,KY,20,2015_11,Kentucky
4807,LA,25,2015_11,Louisiana
4810,ME,23,2015_11,Maine
4809,MD,31,2015_11,Maryland
4808,MA,39,2015_11,Massachusetts
4811,MI,26,2015_11,Michigan
4812,MN,20,2015_11,Minnesota
4814,MS,19,2015_11,Mississippi
4813,MO,26,2015_11,Missouri
4815,MT,33,2015_11,Montana
4818,NE,25,2015_11,Nebraska
4822,NV,27,2015_11,Nevada
4819,NH,31,2015_11,New Hampshire
4820,NJ,29,2015_11,New Jersey
4821,NM,24,2015_11,New Mexico
4823,NY,41,2015_11,New York
4816,NC,22,2015_11,North Carolina
4817,ND,12,2015_11,North Dakota
4824,OH,29,2015_11,Ohio
4825,OK,22,2015_11,Oklahoma
4826,OR,26,2015_11,Oregon
4827,PA,31,2015_11,Pennsylvania
4828,RI,19,2015_11,Rhode Island
4829,SC,19,2015_11,South Carolina
4830,SD,20,2015_11,South Dakota
4831,TN,30,2015_11,Tennessee
4832,TX,26,2015_11,Texas
4833,UT,22,2015_11,Utah
4835,VT,31,2015_11,Vermont
4834,VA,27,2015_11,Virginia
4836,WA,31,2015_11,Washington
4838,WV,27,2015_11,West Virginia
4837,WI,37,2015_11,Wisconsin
4839,WY,21,2015_11,Wyoming
4841,AL,35,2015_12,Alabama
4840,AK,21,2015_12,Alaska
4843,AZ,24,2015_12,Arizona
4842,AR,26,2015_12,Arkansas
4844,CA,28,2015_12,California
4845,CO,28,2015_12,Colorado
4846,CT,41,2015_12,Connecticut
4848,DE,32,2015_12,Delaware
4847,DC,22,2015_12,District of Columbia
4849,FL,26,2015_12,Florida
4850,GA,26,2015_12,Georgia
4851,HI,4,2015_12,Hawaii
4853,ID,22,2015_12,Idaho
4854,IL,29,2015_12,Illinois
4855,IN,32,2015_12,Indiana
4852,IA,23,2015_12,Iowa
4856,KS,29,2015_12,Kansas
4857,KY,26,2015_12,Kentucky
4858,LA,23,2015_12,Louisiana
4861,ME,25,2015_12,Maine
4860,MD,25,2015_12,Maryland
4859,MA,42,2015_12,Massachusetts
4862,MI,31,2015_12,Michigan
4863,MN,29,2015_12,Minnesota
4865,MS,26,2015_12,Mississippi
4864,MO,30,2015_12,Missouri
4866,MT,22,2015_12,Montana
4869,NE,25,2015_12,Nebraska
4873,NV,27,2015_12,Nevada
4870,NH,35,2015_12,New Hampshire
4871,NJ,33,2015_12,New Jersey
4872,NM,25,2015_12,New Mexico
4874,NY,35,2015_12,New York
4867,NC,27,2015_12,North Carolina
4868,ND,16,2015_12,North Dakota
4875,OH,30,2015_12,Ohio
4876,OK,27,2015_12,Oklahoma
4877,OR,33,2015_12,Oregon
4878,PA,35,2015_12,Pennsylvania
4879,RI,32,2015_12,Rhode Island
4880,SC,16,2015_12,South Carolina
4881,SD,17,2015_12,South Dakota
4882,TN,32,2015_12,Tennessee
4883,TX,27,2015_12,Texas
4884,UT,30,2015_12,Utah
4886,VT,29,2015_12,Vermont
4885,VA,31,2015_12,Virginia
4887,WA,28,2015_12,Washington
4889,WV,21,2015_12,West Virginia
4888,WI,38,2015_12,Wisconsin
4890,WY,15,2015_12,Wyoming
4331,AL,33,2015_2,Alabama
4330,AK,33,2015_2,Alaska
4333,AZ,33,2015_2,Arizona
4332,AR,33,2015_2,Arkansas
4334,CA,33,2015_2,California
4335,CO,33,2015_2,Colorado
4336,CT,33,2015_2,Connecticut
4338,DE,33,2015_2,Delaware
4337,DC,28,2015_2,District of Columbia
4339,FL,33,2015_2,Florida
4340,GA,33,2015_2,Georgia
4341,HI,33,2015_2,Hawaii
4343,ID,33,2015_2,Idaho
4344,IL,33,2015_2,Illinois
4345,IN,33,2015_2,Indiana
4342,IA,33,2015_2,Iowa
4346,KS,33,2015_2,Kansas
4347,KY,33,2015_2,Kentucky
4348,LA,33,2015_2,Louisiana
4351,ME,33,2015_2,Maine
4350,MD,33,2015_2,Maryland
4349,MA,33,2015_2,Massachusetts
4352,MI,33,2015_2,Michigan
4353,MN,33,2015_2,Minnesota
4355,MS,33,2015_2,Mississippi
4354,MO,33,2015_2,Missouri
4356,MT,33,2015_2,Montana
4359,NE,33,2015_2,Nebraska
4363,NV,33,2015_2,Nevada
4360,NH,33,2015_2,New Hampshire
4361,NJ,33,2015_2,New Jersey
4362,NM,33,2015_2,New Mexico
4364,NY,33,2015_2,New York
4357,NC,33,2015_2,North Carolina
4358,ND,33,2015_2,North Dakota
4365,OH,33,2015_2,Ohio
4366,OK,33,2015_2,Oklahoma
4367,OR,33,2015_2,Oregon
4368,PA,33,2015_2,Pennsylvania
4369,RI,33,2015_2,Rhode Island
4370,SC,33,2015_2,South Carolina
4371,SD,33,2015_2,South Dakota
4372,TN,33,2015_2,Tennessee
4373,TX,33,2015_2,Texas
4374,UT,33,2015_2,Utah
4376,VT,38,2015_2,Vermont
4375,VA,33,2015_2,Virginia
4377,WA,32,2015_2,Washington
4379,WV,33,2015_2,West Virginia
4378,WI,33,2015_2,Wisconsin
4380,WY,23,2015_2,Wyoming
4382,AL,34,2015_3,Alabama
4381,AK,0,2015_3,Alaska
4384,AZ,0,2015_3,Arizona
4383,AR,27,2015_3,Arkansas
4385,CA,30,2015_3,California
4386,CO,23,2015_3,Colorado
4387,CT,46,2015_3,Connecticut
4389,DE,32,2015_3,Delaware
4388,DC,19,2015_3,District of Columbia
4390,FL,26,2015_3,Florida
4391,GA,32,2015_3,Georgia
4392,HI,10,2015_3,Hawaii
4394,ID,23,2015_3,Idaho
4395,IL,34,2015_3,Illinois
4396,IN,30,2015_3,Indiana
4393,IA,29,2015_3,Iowa
4397,KS,27,2015_3,Kansas
4398,KY,28,2015_3,Kentucky
4399,LA,28,2015_3,Louisiana
4402,ME,23,2015_3,Maine
4401,MD,8,2015_3,Maryland
4400,MA,36,2015_3,Massachusetts
4403,MI,33,2015_3,Michigan
4404,MN,27,2015_3,Minnesota
4406,MS,39,2015_3,Mississippi
4405,MO,29,2015_3,Missouri
4407,MT,20,2015_3,Montana
4410,NE,25,2015_3,Nebraska
4414,NV,0,2015_3,Nevada
4411,NH,33,2015_3,New Hampshire
4412,NJ,39,2015_3,New Jersey
4413,NM,12,2015_3,New Mexico
4415,NY,39,2015_3,New York
4408,NC,24,2015_3,North Carolina
4409,ND,21,2015_3,North Dakota
4416,OH,33,2015_3,Ohio
4417,OK,24,2015_3,Oklahoma
4418,OR,26,2015_3,Oregon
4419,PA,27,2015_3,Pennsylvania
4420,RI,24,2015_3,Rhode Island
4421,SC,23,2015_3,South Carolina
4422,SD,28,2015_3,South Dakota
4423,TN,28,2015_3,Tennessee
4424,TX,30,2015_3,Texas
4425,UT,0,2015_3,Utah
4427,VT,25,2015_3,Vermont
4426,VA,31,2015_3,Virginia
4428,WA,12,2015_3,Washington
4430,WV,28,2015_3,West Virginia
4429,WI,38,2015_3,Wisconsin
4431,WY,0,2015_3,Wyoming
4433,AL,24,2015_4,Alabama
4432,AK,19,2015_4,Alaska
4435,AZ,25,2015_4,Arizona
4434,AR,20,2015_4,Arkansas
